sport_title,game_id,home_team,away_team,market,wager,value,average_market_odds,highest_bettable_odds,other_average_market_odds,no_vig_prob_1,ev,snapshot_time,sportsbooks_used,game_date,sport_title_display,sport_league_display,market_display,wager_display,betonlineag,betmgm,betrivers,betus,bovada,draftkings,fanduel,lowvig,mybookieag,pointsbetus,superbook,twinspires,unibet_us,williamhill_us,wynnbet,betparx,espnbet,fliff,sisportsbook,tipico_us,windcreek,betfair_ex_uk,betfair_sb_uk,betvictor,betway,boylesports,casumo,coral,grosvenor,ladbrokes_uk,leovegas,livescorebet,matchbook,mrgreen,paddypower,skybet,unibet_uk,virginbet,williamhill,onexbet,sport888,betclic,betfair_ex_eu,betsson,coolbet,everygame,livescorebet_eu,marathonbet,nordicbet,pinnacle,suprabets,unibet_eu,betfair_ex_au,betr_au,bluebet,ladbrokes_au,neds,playup,pointsbetau,sportsbet,tab,topsport,unibet
basketball_ncaab,18f22684e60c19e08692fcfeb23158a9,Bradley Braves,UIC Flames,alternate_totals,Over_142.5,142.5,2.505,2.76,1.5025,0.3749220212102307,3.478477854023687,2024-03-08 13:37:47.497448,['Fanduel'],2024-03-09T02:35:00Z,College Basketball,NCAAB,Game Total,Over +142.5,0.0,0.0,2.4,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0,2.4,2.46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,18f22684e60c19e08692fcfeb23158a9,Bradley Braves,UIC Flames,alternate_totals,Over_139.5,139.5,2.125,2.26,1.7100000000000002,0.4458930899608866,0.7718383311603683,2024-03-08 13:37:47.497448,['Fanduel'],2024-03-09T02:35:00Z,College Basketball,NCAAB,Game Total,Over +139.5,0.0,0.0,2.06,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0,2.06,2.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,daf7e32e729e9c893ee0f56cb6f306fe,Western Michigan Broncos,Akron Zips,h2h,Western Michigan Broncos,0,4.135714285714286,4.5,1.2478571428571428,0.2317898368050948,4.305426562292669,2024-03-08 13:37:48.513322,['Superbook'],2024-03-08T23:00:00Z,College Basketball,NCAAB,Moneyline,Western Michigan Broncos,4.25,4.1,4.2,4.25,4.1,4.0,4.1,4.25,3.8,4.0,4.5,0,4.2,3.85,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,daf7e32e729e9c893ee0f56cb6f306fe,Western Michigan Broncos,Akron Zips,alternate_totals,Under_133.5,133.5,3.1925000000000003,3.45,1.3125,0.2913429522752497,0.5133185349611602,2024-03-08 13:37:50.146751,['Fanduel'],2024-03-08T23:00:00Z,College Basketball,NCAAB,Game Total,Under +133.5,0.0,0.0,3.15,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0,3.15,3.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,94851aa35a97c88e61b95ab1bc9e0492,San Diego St Aztecs,Boise State Broncos,h2h,Boise State Broncos,0,3.327142857142856,3.5,1.342142857142857,0.287440722043751,0.6042527153128696,2024-03-08 13:37:55.822614,['Bovada'],2024-03-09T03:00:00Z,College Basketball,NCAAB,Moneyline,Boise State Broncos,3.3,3.4,3.3,3.25,3.5,3.3,3.35,3.3,3.1,3.3,3.4,0,3.3,3.4,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,94851aa35a97c88e61b95ab1bc9e0492,San Diego St Aztecs,Boise State Broncos,alternate_totals,Under_127.5,127.5,3.0775,3.45,1.34,0.3033389926428975,4.651952461799658,2024-03-08 13:37:57.483554,['Fanduel'],2024-03-09T03:00:00Z,College Basketball,NCAAB,Game Total,Under +127.5,0.0,0.0,2.95,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0,2.95,2.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,94851aa35a97c88e61b95ab1bc9e0492,San Diego St Aztecs,Boise State Broncos,alternate_totals,Under_130.5,130.5,2.544,2.8,1.49,0.369360436291522,3.420922161626161,2024-03-08 13:37:57.483554,['Fanduel'],2024-03-09T03:00:00Z,College Basketball,NCAAB,Game Total,Under +130.5,0.0,0.0,2.48,0.0,0.0,2.5,2.8,0.0,0.0,0.0,0.0,0,2.48,2.46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,94851aa35a97c88e61b95ab1bc9e0492,San Diego St Aztecs,Boise State Broncos,alternate_totals,Under_133.5,133.5,2.124,2.26,1.6980000000000002,0.4442700156985871,0.4050235478806674,2024-03-08 13:37:57.483554,['Fanduel'],2024-03-09T03:00:00Z,College Basketball,NCAAB,Game Total,Under +133.5,0.0,0.0,2.1,0.0,0.0,2.1,2.26,0.0,0.0,0.0,0.0,0,2.1,2.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,829a92cc1dbb1ec6f4a3d2d12d692831,UNC Asheville Bulldogs,Charleston Southern Buccaneers,h2h,Charleston Southern Buccaneers,0,7.423076923076922,8.5,1.0976923076923075,0.1288254942674009,9.501670127290806,2024-03-08 13:37:58.135064,['Superbook'],2024-03-08T23:00:00Z,College Basketball,NCAAB,Moneyline,Charleston Southern Buccaneers,8.25,7.25,6.75,0.0,7.0,7.5,7.4,8.25,6.25,7.5,8.5,0,6.75,8.0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,829a92cc1dbb1ec6f4a3d2d12d692831,UNC Asheville Bulldogs,Charleston Southern Buccaneers,alternate_totals,Under_133.5,133.5,3.1,3.4,1.336666666666667,0.3012772351615327,2.434259954921114,2024-03-08 13:37:59.545506,['Fanduel'],2024-03-08T23:00:00Z,College Basketball,NCAAB,Game Total,Under +133.5,0.0,0.0,2.95,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0,2.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
