date,my_id,number_of_game_today,day_of_week,away_team,away_team_league,away_team_game_number,home_team,home_team_league,home_team_game_number,day_night,park_id
20230628,Toronto Blue JaysSan Francisco Giants20230628,0,Wed,San Francisco Giants,NL,81,Toronto Blue Jays,AL,81,N,TOR02
20230629,Los Angeles AngelsChicago White Sox20230629,0,Thu,Chicago White Sox,AL,83,Los Angeles Angels,AL,83,D,ANA01
20230629,Arizona DiamondbacksTampa Bay Rays20230629,0,Thu,Tampa Bay Rays,AL,84,Arizona Diamondbacks,NL,82,N,PHO01
20230629,Boston Red SoxMiami Marlins20230629,0,Thu,Miami Marlins,NL,82,Boston Red Sox,AL,82,N,BOS07
20230629,Chicago CubsPhiladelphia Phillies20230629,0,Thu,Philadelphia Phillies,NL,81,Chicago Cubs,NL,80,N,CHI11
20230629,Colorado RockiesLos Angeles Dodgers20230629,0,Thu,Los Angeles Dodgers,NL,80,Colorado Rockies,NL,83,N,DEN02
20230629,Kansas City RoyalsCleveland Guardians20230629,0,Thu,Cleveland Guardians,AL,80,Kansas City Royals,AL,81,D,KAN06
20230629,New York MetsMilwaukee Brewers20230629,0,Thu,Milwaukee Brewers,NL,81,New York Mets,NL,82,N,NYC20
20230629,Oakland AthleticsNew York Yankees20230629,0,Thu,New York Yankees,AL,81,Oakland Athletics,AL,83,N,OAK01
20230629,Pittsburgh PiratesSan Diego Padres20230629,0,Thu,San Diego Padres,NL,81,Pittsburgh Pirates,NL,80,N,PIT08
20230629,St. Louis CardinalsHouston Astros20230629,0,Thu,Houston Astros,AL,81,St. Louis Cardinals,NL,80,N,STL10
20230629,Texas RangersDetroit Tigers20230629,0,Thu,Detroit Tigers,AL,81,Texas Rangers,AL,81,D,ARL03
20230629,Toronto Blue JaysSan Francisco Giants20230629,0,Thu,San Francisco Giants,NL,82,Toronto Blue Jays,AL,82,N,TOR02
20230630,Los Angeles AngelsArizona Diamondbacks20230630,0,Fri,Arizona Diamondbacks,NL,83,Los Angeles Angels,AL,84,N,ANA01
20230630,Atlanta BravesMiami Marlins20230630,0,Fri,Miami Marlins,NL,83,Atlanta Braves,NL,83,N,ATL03
20230630,Baltimore OriolesMinnesota Twins20230630,0,Fri,Minnesota Twins,AL,83,Baltimore Orioles,AL,80,N,WIL02
20230630,Chicago CubsCleveland Guardians20230630,0,Fri,Cleveland Guardians,AL,81,Chicago Cubs,NL,81,D,CHI11
20230630,Cincinnati RedsSan Diego Padres20230630,0,Fri,San Diego Padres,NL,82,Cincinnati Reds,NL,83,N,DYE01
20230630,Colorado RockiesDetroit Tigers20230630,0,Fri,Detroit Tigers,AL,82,Colorado Rockies,NL,84,N,DEN02
20230630,Kansas City RoyalsLos Angeles Dodgers20230630,0,Fri,Los Angeles Dodgers,NL,81,Kansas City Royals,AL,82,N,KAN06
20230630,New York MetsSan Francisco Giants20230630,0,Fri,San Francisco Giants,NL,83,New York Mets,NL,83,N,NYC20
20230630,Oakland AthleticsChicago White Sox20230630,0,Fri,Chicago White Sox,AL,84,Oakland Athletics,AL,84,N,OAK01
20230630,Philadelphia PhilliesWashington Nationals20230630,0,Fri,Washington Nationals,NL,81,Philadelphia Phillies,NL,82,N,PHI13
20230630,Pittsburgh PiratesMilwaukee Brewers20230630,0,Fri,Milwaukee Brewers,NL,82,Pittsburgh Pirates,NL,81,N,PIT08
20230630,Seattle MarinersTampa Bay Rays20230630,0,Fri,Tampa Bay Rays,AL,85,Seattle Mariners,AL,80,N,SEA03
20230630,St. Louis CardinalsNew York Yankees20230630,0,Fri,New York Yankees,AL,82,St. Louis Cardinals,NL,81,N,STL10
20230630,Texas RangersHouston Astros20230630,0,Fri,Houston Astros,AL,82,Texas Rangers,AL,82,N,ARL03
20230630,Toronto Blue JaysBoston Red Sox20230630,0,Fri,Boston Red Sox,AL,83,Toronto Blue Jays,AL,83,N,TOR02
20230701,Los Angeles AngelsArizona Diamondbacks20230701,0,Sat,Arizona Diamondbacks,NL,84,Los Angeles Angels,AL,85,N,ANA01
20230701,Atlanta BravesMiami Marlins20230701,0,Sat,Miami Marlins,NL,84,Atlanta Braves,NL,84,D,ATL03
20230701,Baltimore OriolesMinnesota Twins20230701,0,Sat,Minnesota Twins,AL,84,Baltimore Orioles,AL,81,D,WIL02
20230701,Chicago CubsCleveland Guardians20230701,0,Sat,Cleveland Guardians,AL,82,Chicago Cubs,NL,82,N,CHI11
20230701,Cincinnati RedsSan Diego Padres20230701,0,Sat,San Diego Padres,NL,83,Cincinnati Reds,NL,84,D,DYE01
20230701,Colorado RockiesDetroit Tigers20230701,0,Sat,Detroit Tigers,AL,83,Colorado Rockies,NL,85,N,DEN02
20230701,Kansas City RoyalsLos Angeles Dodgers20230701,0,Sat,Los Angeles Dodgers,NL,82,Kansas City Royals,AL,83,N,KAN06
20230701,New York MetsSan Francisco Giants20230701,0,Sat,San Francisco Giants,NL,84,New York Mets,NL,84,D,NYC20
20230701,Oakland AthleticsChicago White Sox20230701,0,Sat,Chicago White Sox,AL,85,Oakland Athletics,AL,85,D,OAK01
20230701,Philadelphia PhilliesWashington Nationals20230701,0,Sat,Washington Nationals,NL,82,Philadelphia Phillies,NL,83,D,PHI13
20230701,Pittsburgh PiratesMilwaukee Brewers20230701,0,Sat,Milwaukee Brewers,NL,83,Pittsburgh Pirates,NL,82,D,PIT08
20230701,Seattle MarinersTampa Bay Rays20230701,0,Sat,Tampa Bay Rays,AL,86,Seattle Mariners,AL,81,D,SEA03
20230701,St. Louis CardinalsNew York Yankees20230701,0,Sat,New York Yankees,AL,83,St. Louis Cardinals,NL,82,D,STL10
20230701,Texas RangersHouston Astros20230701,0,Sat,Houston Astros,AL,83,Texas Rangers,AL,83,D,ARL03
20230701,Toronto Blue JaysBoston Red Sox20230701,0,Sat,Boston Red Sox,AL,84,Toronto Blue Jays,AL,84,D,TOR02
20230702,Los Angeles AngelsArizona Diamondbacks20230702,0,Sun,Arizona Diamondbacks,NL,85,Los Angeles Angels,AL,86,D,ANA01
20230702,Atlanta BravesMiami Marlins20230702,0,Sun,Miami Marlins,NL,85,Atlanta Braves,NL,85,D,ATL03
20230702,Baltimore OriolesMinnesota Twins20230702,0,Sun,Minnesota Twins,AL,85,Baltimore Orioles,AL,82,N,WIL02
20230702,Chicago CubsCleveland Guardians20230702,0,Sun,Cleveland Guardians,AL,83,Chicago Cubs,NL,83,D,CHI11
20230702,Cincinnati RedsSan Diego Padres20230702,0,Sun,San Diego Padres,NL,84,Cincinnati Reds,NL,85,D,DYE01
20230702,Colorado RockiesDetroit Tigers20230702,0,Sun,Detroit Tigers,AL,84,Colorado Rockies,NL,86,D,DEN02
20230702,Kansas City RoyalsLos Angeles Dodgers20230702,0,Sun,Los Angeles Dodgers,NL,83,Kansas City Royals,AL,84,D,KAN06
20230702,New York MetsSan Francisco Giants20230702,0,Sun,San Francisco Giants,NL,85,New York Mets,NL,85,D,NYC20
20230702,Oakland AthleticsChicago White Sox20230702,0,Sun,Chicago White Sox,AL,86,Oakland Athletics,AL,86,D,OAK01
20230702,Philadelphia PhilliesWashington Nationals20230702,0,Sun,Washington Nationals,NL,83,Philadelphia Phillies,NL,84,D,PHI13
20230702,Pittsburgh PiratesMilwaukee Brewers20230702,0,Sun,Milwaukee Brewers,NL,84,Pittsburgh Pirates,NL,83,D,PIT08
20230702,Seattle MarinersTampa Bay Rays20230702,0,Sun,Tampa Bay Rays,AL,87,Seattle Mariners,AL,82,D,SEA03
20230702,St. Louis CardinalsNew York Yankees20230702,0,Sun,New York Yankees,AL,84,St. Louis Cardinals,NL,83,D,STL10
20230702,Texas RangersHouston Astros20230702,0,Sun,Houston Astros,AL,84,Texas Rangers,AL,84,D,ARL03
20230702,Toronto Blue JaysBoston Red Sox20230702,0,Sun,Boston Red Sox,AL,85,Toronto Blue Jays,AL,85,D,TOR02
20230703,Cleveland GuardiansAtlanta Braves20230703,0,Mon,Atlanta Braves,NL,86,Cleveland Guardians,AL,84,N,CLE08
20230703,Los Angeles DodgersPittsburgh Pirates20230703,0,Mon,Pittsburgh Pirates,NL,84,Los Angeles Dodgers,NL,84,N,LOS03
20230703,Miami MarlinsSt. Louis Cardinals20230703,0,Mon,St. Louis Cardinals,NL,84,Miami Marlins,NL,86,N,MIA02
20230703,Milwaukee BrewersChicago Cubs20230703,0,Mon,Chicago Cubs,NL,84,Milwaukee Brewers,NL,85,D,MIL06
20230703,Minnesota TwinsKansas City Royals20230703,0,Mon,Kansas City Royals,AL,85,Minnesota Twins,AL,86,N,MIN04
20230703,New York YankeesBaltimore Orioles20230703,0,Mon,Baltimore Orioles,AL,83,New York Yankees,AL,85,N,NYC21
20230703,San Diego PadresLos Angeles Angels20230703,0,Mon,Los Angeles Angels,AL,87,San Diego Padres,NL,85,N,SAN02
20230703,San Francisco GiantsSeattle Mariners20230703,0,Mon,Seattle Mariners,AL,83,San Francisco Giants,NL,86,N,SFO03
20230703,Texas RangersHouston Astros20230703,0,Mon,Houston Astros,AL,85,Texas Rangers,AL,85,D,ARL03
20230703,Washington NationalsCincinnati Reds20230703,0,Mon,Cincinnati Reds,NL,86,Washington Nationals,NL,84,N,WAS11
20230704,Arizona DiamondbacksNew York Mets20230704,0,Tue,New York Mets,NL,86,Arizona Diamondbacks,NL,86,D,PHO01
20230704,Boston Red SoxTexas Rangers20230704,0,Tue,Texas Rangers,AL,86,Boston Red Sox,AL,86,D,BOS07
20230704,Chicago White SoxToronto Blue Jays20230704,0,Tue,Toronto Blue Jays,AL,86,Chicago White Sox,AL,87,N,CHI12
20230704,Cleveland GuardiansAtlanta Braves20230704,0,Tue,Atlanta Braves,NL,87,Cleveland Guardians,AL,85,N,CLE08
20230704,Detroit TigersOakland Athletics20230704,0,Tue,Oakland Athletics,AL,87,Detroit Tigers,AL,85,N,DET05
20230704,Houston AstrosColorado Rockies20230704,0,Tue,Colorado Rockies,NL,87,Houston Astros,AL,86,D,HOU03
20230704,Los Angeles DodgersPittsburgh Pirates20230704,0,Tue,Pittsburgh Pirates,NL,85,Los Angeles Dodgers,NL,85,N,LOS03
20230704,Miami MarlinsSt. Louis Cardinals20230704,0,Tue,St. Louis Cardinals,NL,85,Miami Marlins,NL,87,D,MIA02
20230704,Milwaukee BrewersChicago Cubs20230704,0,Tue,Chicago Cubs,NL,85,Milwaukee Brewers,NL,86,D,MIL06
20230704,Minnesota TwinsKansas City Royals20230704,0,Tue,Kansas City Royals,AL,86,Minnesota Twins,AL,87,D,MIN04
20230704,New York YankeesBaltimore Orioles20230704,0,Tue,Baltimore Orioles,AL,84,New York Yankees,AL,86,D,NYC21
20230704,San Diego PadresLos Angeles Angels20230704,0,Tue,Los Angeles Angels,AL,88,San Diego Padres,NL,86,D,SAN02
20230704,San Francisco GiantsSeattle Mariners20230704,0,Tue,Seattle Mariners,AL,84,San Francisco Giants,NL,87,D,SFO03
20230704,Tampa Bay RaysPhiladelphia Phillies20230704,0,Tue,Philadelphia Phillies,NL,85,Tampa Bay Rays,AL,88,D,STP01
20230704,Washington NationalsCincinnati Reds20230704,0,Tue,Cincinnati Reds,NL,87,Washington Nationals,NL,85,N,WAS11
20230705,Arizona DiamondbacksNew York Mets20230705,0,Wed,New York Mets,NL,87,Arizona Diamondbacks,NL,87,N,PHO01
20230705,Boston Red SoxTexas Rangers20230705,0,Wed,Texas Rangers,AL,87,Boston Red Sox,AL,87,N,BOS07
20230705,Chicago White SoxToronto Blue Jays20230705,0,Wed,Toronto Blue Jays,AL,87,Chicago White Sox,AL,88,N,CHI12
20230705,Cleveland GuardiansAtlanta Braves20230705,0,Wed,Atlanta Braves,NL,88,Cleveland Guardians,AL,86,N,CLE08
20230705,Detroit TigersOakland Athletics20230705,0,Wed,Oakland Athletics,AL,88,Detroit Tigers,AL,86,N,DET05
20230705,Houston AstrosColorado Rockies20230705,0,Wed,Colorado Rockies,NL,88,Houston Astros,AL,87,D,HOU03
20230705,Los Angeles DodgersPittsburgh Pirates20230705,0,Wed,Pittsburgh Pirates,NL,86,Los Angeles Dodgers,NL,86,N,LOS03
20230705,Miami MarlinsSt. Louis Cardinals20230705,0,Wed,St. Louis Cardinals,NL,86,Miami Marlins,NL,88,N,MIA02
20230705,Milwaukee BrewersChicago Cubs20230705,0,Wed,Chicago Cubs,NL,86,Milwaukee Brewers,NL,87,N,MIL06
20230705,Minnesota TwinsKansas City Royals20230705,0,Wed,Kansas City Royals,AL,87,Minnesota Twins,AL,88,N,MIN04
20230705,New York YankeesBaltimore Orioles20230705,0,Wed,Baltimore Orioles,AL,85,New York Yankees,AL,87,N,NYC21
20230705,San Diego PadresLos Angeles Angels20230705,0,Wed,Los Angeles Angels,AL,89,San Diego Padres,NL,87,D,SAN02
20230705,San Francisco GiantsSeattle Mariners20230705,0,Wed,Seattle Mariners,AL,85,San Francisco Giants,NL,88,N,SFO03
20230705,Tampa Bay RaysPhiladelphia Phillies20230705,0,Wed,Philadelphia Phillies,NL,86,Tampa Bay Rays,AL,89,N,STP01
20230705,Washington NationalsCincinnati Reds20230705,0,Wed,Cincinnati Reds,NL,88,Washington Nationals,NL,86,N,WAS11
20230706,Arizona DiamondbacksNew York Mets20230706,0,Thu,New York Mets,NL,88,Arizona Diamondbacks,NL,88,N,PHO01
20230706,Boston Red SoxTexas Rangers20230706,0,Thu,Texas Rangers,AL,88,Boston Red Sox,AL,88,N,BOS07
20230706,Chicago White SoxToronto Blue Jays20230706,0,Thu,Toronto Blue Jays,AL,88,Chicago White Sox,AL,89,N,CHI12
20230706,Cleveland GuardiansKansas City Royals20230706,0,Thu,Kansas City Royals,AL,88,Cleveland Guardians,AL,87,N,CLE08
20230706,Detroit TigersOakland Athletics20230706,0,Thu,Oakland Athletics,AL,89,Detroit Tigers,AL,87,D,DET05
20230706,Houston AstrosSeattle Mariners20230706,0,Thu,Seattle Mariners,AL,86,Houston Astros,AL,88,N,HOU03
20230706,Los Angeles DodgersPittsburgh Pirates20230706,0,Thu,Pittsburgh Pirates,NL,87,Los Angeles Dodgers,NL,87,N,LOS03
20230706,Miami MarlinsSt. Louis Cardinals20230706,0,Thu,St. Louis Cardinals,NL,87,Miami Marlins,NL,89,N,MIA02
20230706,Milwaukee BrewersChicago Cubs20230706,0,Thu,Chicago Cubs,NL,87,Milwaukee Brewers,NL,88,D,MIL06
20230706,New York YankeesBaltimore Orioles20230706,0,Thu,Baltimore Orioles,AL,86,New York Yankees,AL,88,N,NYC21
20230706,Tampa Bay RaysPhiladelphia Phillies20230706,0,Thu,Philadelphia Phillies,NL,87,Tampa Bay Rays,AL,90,N,STP01
20230706,Washington NationalsCincinnati Reds20230706,0,Thu,Cincinnati Reds,NL,89,Washington Nationals,NL,87,D,WAS11
20230707,Arizona DiamondbacksPittsburgh Pirates20230707,0,Fri,Pittsburgh Pirates,NL,88,Arizona Diamondbacks,NL,89,N,PHO01
20230707,Boston Red SoxOakland Athletics20230707,0,Fri,Oakland Athletics,AL,90,Boston Red Sox,AL,89,N,BOS07
20230707,Chicago White SoxSt. Louis Cardinals20230707,0,Fri,St. Louis Cardinals,NL,88,Chicago White Sox,AL,90,N,CHI12
20230707,Cleveland GuardiansKansas City Royals20230707,0,Fri,Kansas City Royals,AL,89,Cleveland Guardians,AL,88,N,CLE08
20230707,Detroit TigersToronto Blue Jays20230707,0,Fri,Toronto Blue Jays,AL,89,Detroit Tigers,AL,88,N,DET05
20230707,Houston AstrosSeattle Mariners20230707,0,Fri,Seattle Mariners,AL,87,Houston Astros,AL,89,N,HOU03
20230707,Los Angeles DodgersLos Angeles Angels20230707,0,Fri,Los Angeles Angels,AL,90,Los Angeles Dodgers,NL,88,N,LOS03
20230707,Miami MarlinsPhiladelphia Phillies20230707,0,Fri,Philadelphia Phillies,NL,88,Miami Marlins,NL,90,N,MIA02
20230707,Milwaukee BrewersCincinnati Reds20230707,0,Fri,Cincinnati Reds,NL,90,Milwaukee Brewers,NL,89,N,MIL06
20230707,Minnesota TwinsBaltimore Orioles20230707,0,Fri,Baltimore Orioles,AL,87,Minnesota Twins,AL,89,N,MIN04
20230707,New York YankeesChicago Cubs20230707,0,Fri,Chicago Cubs,NL,88,New York Yankees,AL,89,N,NYC21
20230707,San Diego PadresNew York Mets20230707,0,Fri,New York Mets,NL,89,San Diego Padres,NL,88,N,SAN02
20230707,San Francisco GiantsColorado Rockies20230707,0,Fri,Colorado Rockies,NL,89,San Francisco Giants,NL,89,N,SFO03
20230707,Tampa Bay RaysAtlanta Braves20230707,0,Fri,Atlanta Braves,NL,89,Tampa Bay Rays,AL,91,N,STP01
20230707,Washington NationalsTexas Rangers20230707,0,Fri,Texas Rangers,AL,89,Washington Nationals,NL,88,N,WAS11
20230708,Arizona DiamondbacksPittsburgh Pirates20230708,0,Sat,Pittsburgh Pirates,NL,89,Arizona Diamondbacks,NL,90,D,PHO01
20230708,Boston Red SoxOakland Athletics20230708,0,Sat,Oakland Athletics,AL,91,Boston Red Sox,AL,90,D,BOS07
20230708,Chicago White SoxSt. Louis Cardinals20230708,0,Sat,St. Louis Cardinals,NL,89,Chicago White Sox,AL,91,D,CHI12
20230708,Cleveland GuardiansKansas City Royals20230708,0,Sat,Kansas City Royals,AL,90,Cleveland Guardians,AL,89,D,CLE08
20230708,Detroit TigersToronto Blue Jays20230708,0,Sat,Toronto Blue Jays,AL,90,Detroit Tigers,AL,89,D,DET05
20230708,Houston AstrosSeattle Mariners20230708,0,Sat,Seattle Mariners,AL,88,Houston Astros,AL,90,N,HOU03
20230708,Los Angeles DodgersLos Angeles Angels20230708,0,Sat,Los Angeles Angels,AL,91,Los Angeles Dodgers,NL,89,N,LOS03
20230708,Miami MarlinsPhiladelphia Phillies20230708,0,Sat,Philadelphia Phillies,NL,89,Miami Marlins,NL,91,D,MIA02
20230708,Milwaukee BrewersCincinnati Reds20230708,0,Sat,Cincinnati Reds,NL,91,Milwaukee Brewers,NL,90,D,MIL06
20230708,Minnesota TwinsBaltimore Orioles20230708,0,Sat,Baltimore Orioles,AL,88,Minnesota Twins,AL,90,D,MIN04
20230708,New York YankeesChicago Cubs20230708,0,Sat,Chicago Cubs,NL,89,New York Yankees,AL,90,D,NYC21
20230708,San Diego PadresNew York Mets20230708,0,Sat,New York Mets,NL,90,San Diego Padres,NL,89,N,SAN02
20230708,San Francisco GiantsColorado Rockies20230708,0,Sat,Colorado Rockies,NL,90,San Francisco Giants,NL,90,D,SFO03
20230708,Tampa Bay RaysAtlanta Braves20230708,0,Sat,Atlanta Braves,NL,90,Tampa Bay Rays,AL,92,N,STP01
20230708,Washington NationalsTexas Rangers20230708,0,Sat,Texas Rangers,AL,90,Washington Nationals,NL,89,D,WAS11
20230709,Arizona DiamondbacksPittsburgh Pirates20230709,0,Sun,Pittsburgh Pirates,NL,90,Arizona Diamondbacks,NL,91,D,PHO01
20230709,Boston Red SoxOakland Athletics20230709,0,Sun,Oakland Athletics,AL,92,Boston Red Sox,AL,91,D,BOS07
20230709,Chicago White SoxSt. Louis Cardinals20230709,0,Sun,St. Louis Cardinals,NL,90,Chicago White Sox,AL,92,D,CHI12
20230709,Cleveland GuardiansKansas City Royals20230709,0,Sun,Kansas City Royals,AL,91,Cleveland Guardians,AL,90,D,CLE08
20230709,Detroit TigersToronto Blue Jays20230709,0,Sun,Toronto Blue Jays,AL,91,Detroit Tigers,AL,90,D,DET05
20230709,Houston AstrosSeattle Mariners20230709,0,Sun,Seattle Mariners,AL,89,Houston Astros,AL,91,D,HOU03
20230709,Miami MarlinsPhiladelphia Phillies20230709,0,Sun,Philadelphia Phillies,NL,90,Miami Marlins,NL,92,D,MIA02
20230709,Milwaukee BrewersCincinnati Reds20230709,0,Sun,Cincinnati Reds,NL,92,Milwaukee Brewers,NL,91,D,MIL06
20230709,Minnesota TwinsBaltimore Orioles20230709,0,Sun,Baltimore Orioles,AL,89,Minnesota Twins,AL,91,D,MIN04
20230709,New York YankeesChicago Cubs20230709,0,Sun,Chicago Cubs,NL,90,New York Yankees,AL,91,D,NYC21
20230709,San Diego PadresNew York Mets20230709,0,Sun,New York Mets,NL,91,San Diego Padres,NL,90,D,SAN02
20230709,San Francisco GiantsColorado Rockies20230709,0,Sun,Colorado Rockies,NL,91,San Francisco Giants,NL,91,D,SFO03
20230709,Tampa Bay RaysAtlanta Braves20230709,0,Sun,Atlanta Braves,NL,91,Tampa Bay Rays,AL,93,D,STP01
20230709,Washington NationalsTexas Rangers20230709,0,Sun,Texas Rangers,AL,91,Washington Nationals,NL,90,N,WAS11
20230714,Los Angeles AngelsHouston Astros20230714,0,Fri,Houston Astros,AL,92,Los Angeles Angels,AL,92,N,ANA01
20230714,Atlanta BravesChicago White Sox20230714,0,Fri,Chicago White Sox,AL,93,Atlanta Braves,NL,92,N,ATL03
20230714,Baltimore OriolesMiami Marlins20230714,0,Fri,Miami Marlins,NL,93,Baltimore Orioles,AL,90,N,WIL02
20230714,Chicago CubsBoston Red Sox20230714,0,Fri,Boston Red Sox,AL,92,Chicago Cubs,NL,91,N,CHI11
20230714,Cincinnati RedsMilwaukee Brewers20230714,0,Fri,Milwaukee Brewers,NL,92,Cincinnati Reds,NL,93,N,DYE01
20230714,Colorado RockiesNew York Yankees20230714,0,Fri,New York Yankees,AL,92,Colorado Rockies,NL,92,N,DEN02
20230714,Kansas City RoyalsTampa Bay Rays20230714,0,Fri,Tampa Bay Rays,AL,94,Kansas City Royals,AL,92,N,KAN06
20230714,New York MetsLos Angeles Dodgers20230714,0,Fri,Los Angeles Dodgers,NL,90,New York Mets,NL,92,N,NYC20
20230714,Oakland AthleticsMinnesota Twins20230714,0,Fri,Minnesota Twins,AL,92,Oakland Athletics,AL,93,N,OAK01
20230714,Philadelphia PhilliesSan Diego Padres20230714,0,Fri,San Diego Padres,NL,91,Philadelphia Phillies,NL,91,N,PHI13
20230714,Pittsburgh PiratesSan Francisco Giants20230714,0,Fri,San Francisco Giants,NL,92,Pittsburgh Pirates,NL,91,N,PIT08
20230714,Seattle MarinersDetroit Tigers20230714,0,Fri,Detroit Tigers,AL,91,Seattle Mariners,AL,90,N,SEA03
20230714,St. Louis CardinalsWashington Nationals20230714,0,Fri,Washington Nationals,NL,91,St. Louis Cardinals,NL,91,N,STL10
20230714,Texas RangersCleveland Guardians20230714,0,Fri,Cleveland Guardians,AL,91,Texas Rangers,AL,92,N,ARL03
20230714,Toronto Blue JaysArizona Diamondbacks20230714,0,Fri,Arizona Diamondbacks,NL,92,Toronto Blue Jays,AL,92,N,TOR02
20230715,Los Angeles AngelsHouston Astros20230715,0,Sat,Houston Astros,AL,93,Los Angeles Angels,AL,93,N,ANA01
20230715,Atlanta BravesChicago White Sox20230715,0,Sat,Chicago White Sox,AL,94,Atlanta Braves,NL,93,N,ATL03
20230715,Baltimore OriolesMiami Marlins20230715,0,Sat,Miami Marlins,NL,94,Baltimore Orioles,AL,91,N,WIL02
20230715,Chicago CubsBoston Red Sox20230715,0,Sat,Boston Red Sox,AL,93,Chicago Cubs,NL,92,D,CHI11
20230715,Cincinnati RedsMilwaukee Brewers20230715,0,Sat,Milwaukee Brewers,NL,93,Cincinnati Reds,NL,94,N,DYE01
20230715,Colorado RockiesNew York Yankees20230715,0,Sat,New York Yankees,AL,93,Colorado Rockies,NL,93,N,DEN02
20230715,Kansas City RoyalsTampa Bay Rays20230715,0,Sat,Tampa Bay Rays,AL,95,Kansas City Royals,AL,93,N,KAN06
20230715,New York MetsLos Angeles Dodgers20230715,0,Sat,Los Angeles Dodgers,NL,91,New York Mets,NL,93,N,NYC20
20230715,Oakland AthleticsMinnesota Twins20230715,0,Sat,Minnesota Twins,AL,93,Oakland Athletics,AL,94,D,OAK01
20230715,Pittsburgh PiratesSan Francisco Giants20230715,0,Sat,San Francisco Giants,NL,93,Pittsburgh Pirates,NL,92,N,PIT08
20230715,Seattle MarinersDetroit Tigers20230715,0,Sat,Detroit Tigers,AL,92,Seattle Mariners,AL,91,N,SEA03
20230715,St. Louis CardinalsWashington Nationals20230715,0,Sat,Washington Nationals,NL,92,St. Louis Cardinals,NL,92,N,STL10
20230715,Texas RangersCleveland Guardians20230715,0,Sat,Cleveland Guardians,AL,92,Texas Rangers,AL,93,D,ARL03
20230715,Toronto Blue JaysArizona Diamondbacks20230715,0,Sat,Arizona Diamondbacks,NL,93,Toronto Blue Jays,AL,93,D,TOR02
20230716,Los Angeles AngelsHouston Astros20230716,0,Sun,Houston Astros,AL,94,Los Angeles Angels,AL,94,D,ANA01
20230716,Atlanta BravesChicago White Sox20230716,0,Sun,Chicago White Sox,AL,95,Atlanta Braves,NL,94,D,ATL03
20230716,Baltimore OriolesMiami Marlins20230716,0,Sun,Miami Marlins,NL,95,Baltimore Orioles,AL,92,D,WIL02
20230716,Chicago CubsBoston Red Sox20230716,0,Sun,Boston Red Sox,AL,94,Chicago Cubs,NL,93,D,CHI11
20230716,Cincinnati RedsMilwaukee Brewers20230716,0,Sun,Milwaukee Brewers,NL,94,Cincinnati Reds,NL,95,D,DYE01
20230716,Colorado RockiesNew York Yankees20230716,0,Sun,New York Yankees,AL,94,Colorado Rockies,NL,94,D,DEN02
20230716,Kansas City RoyalsTampa Bay Rays20230716,0,Sun,Tampa Bay Rays,AL,96,Kansas City Royals,AL,94,D,KAN06
20230716,New York MetsLos Angeles Dodgers20230716,0,Sun,Los Angeles Dodgers,NL,92,New York Mets,NL,94,D,NYC20
20230716,Oakland AthleticsMinnesota Twins20230716,0,Sun,Minnesota Twins,AL,94,Oakland Athletics,AL,95,D,OAK01
20230716,Philadelphia PhilliesSan Diego Padres20230716,0,Sun,San Diego Padres,NL,94,Philadelphia Phillies,NL,94,D,PHI13
20230716,Pittsburgh PiratesSan Francisco Giants20230716,0,Sun,San Francisco Giants,NL,94,Pittsburgh Pirates,NL,93,N,PIT08
20230716,Seattle MarinersDetroit Tigers20230716,0,Sun,Detroit Tigers,AL,93,Seattle Mariners,AL,92,D,SEA03
20230716,St. Louis CardinalsWashington Nationals20230716,0,Sun,Washington Nationals,NL,93,St. Louis Cardinals,NL,93,D,STL10
20230716,Texas RangersCleveland Guardians20230716,0,Sun,Cleveland Guardians,AL,93,Texas Rangers,AL,94,D,ARL03
20230716,Toronto Blue JaysArizona Diamondbacks20230716,0,Sun,Arizona Diamondbacks,NL,94,Toronto Blue Jays,AL,94,D,TOR02
20230717,Los Angeles AngelsNew York Yankees20230717,0,Mon,New York Yankees,AL,95,Los Angeles Angels,AL,95,N,ANA01
20230717,Baltimore OriolesLos Angeles Dodgers20230717,0,Mon,Los Angeles Dodgers,NL,93,Baltimore Orioles,AL,93,N,WIL02
20230717,Chicago CubsWashington Nationals20230717,0,Mon,Washington Nationals,NL,94,Chicago Cubs,NL,94,N,CHI11
20230717,Cincinnati RedsSan Francisco Giants20230717,0,Mon,San Francisco Giants,NL,95,Cincinnati Reds,NL,96,N,DYE01
20230717,Kansas City RoyalsDetroit Tigers20230717,0,Mon,Detroit Tigers,AL,94,Kansas City Royals,AL,95,N,KAN06
20230717,Oakland AthleticsBoston Red Sox20230717,0,Mon,Boston Red Sox,AL,95,Oakland Athletics,AL,96,N,OAK01
20230717,Pittsburgh PiratesCleveland Guardians20230717,0,Mon,Cleveland Guardians,AL,94,Pittsburgh Pirates,NL,94,N,PIT08
20230717,Seattle MarinersMinnesota Twins20230717,0,Mon,Minnesota Twins,AL,95,Seattle Mariners,AL,93,N,SEA03
20230717,St. Louis CardinalsMiami Marlins20230717,0,Mon,Miami Marlins,NL,96,St. Louis Cardinals,NL,94,N,STL10
20230717,Texas RangersTampa Bay Rays20230717,0,Mon,Tampa Bay Rays,AL,97,Texas Rangers,AL,95,N,ARL03
20230718,Los Angeles AngelsNew York Yankees20230718,0,Tue,New York Yankees,AL,96,Los Angeles Angels,AL,96,N,ANA01
